"position","track_id","track_name","artists","artist_uris","album_name","album_id","album_uri","duration_ms","duration_min","playcount","content_rating","playable","preview_url","cover_url","track_uri","track_url"
"45","0uKKDJ3L2ayyhrrhT4iI9v","Nova","Tale Of Us","spotify:artist:1UL813H5aj3e8ekE5RqWqc","Realm Of Consciousness Pt. III","0obMiSgdjrQh66SkJp6Hlo","spotify:album:0obMiSgdjrQh66SkJp6Hlo","442525","7,38","11265970","NONE","True","https://p.scdn.co/mp3-preview/64b2faa46e72dad84ef27da3ecc9d8a8c399f0b3","https://i.scdn.co/image/ab67616d0000b2733c193ee2794b758f010f52c3","spotify:track:0uKKDJ3L2ayyhrrhT4iI9v","https://open.spotify.com/track/0uKKDJ3L2ayyhrrhT4iI9v"
"46","2VraIbWVrzPs2YwGzjNPE3","Outomorrow - Anyma, Kevin de Vries Remix","KAS:ST; Anyma; Kevin de Vries","spotify:artist:7orlzf5LTqSnCzURkZFebN; spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:11aPF3sc8lDWNqPVInm4Zx","A Magic World (Remixes)","39rJ5ozCZCmmeC7N0e2JOS","spotify:album:39rJ5ozCZCmmeC7N0e2JOS","301422","5,02","4450606","NONE","True","https://p.scdn.co/mp3-preview/e2a453808ee9a115c5ebbf611269288a1f708aa2","https://i.scdn.co/image/ab67616d0000b27370a01a99d38471c4df5e395f","spotify:track:2VraIbWVrzPs2YwGzjNPE3","https://open.spotify.com/track/2VraIbWVrzPs2YwGzjNPE3"
"47","3Allgqu3MaHE8QFvzoP90S","Hold Me To The Light - Tale Of Us Remix","KAS:ST; Be No Rain; Tale Of Us","spotify:artist:7orlzf5LTqSnCzURkZFebN; spotify:artist:0ToTNYPspLv4FWbcpXgOUt; spotify:artist:1UL813H5aj3e8ekE5RqWqc","Hold Me To The Light","0Z9BaFHQjPMDOwAUXh32zI","spotify:album:0Z9BaFHQjPMDOwAUXh32zI","398095","6,63","11020398","NONE","True","https://p.scdn.co/mp3-preview/8a632f309b2afc2980a80e917c802fcceb8f61d9","https://i.scdn.co/image/ab67616d0000b273516af851b36456dcdd6e453f","spotify:track:3Allgqu3MaHE8QFvzoP90S","https://open.spotify.com/track/3Allgqu3MaHE8QFvzoP90S"
"48","642H6Hgz86jiVLhOe9CU0C","Prometheus","ARTBAT","spotify:artist:3BkRu2TGd2I1uBxZKddfg1","Planeta","3RC3KUDFKy1v3LnynZgHyh","spotify:album:3RC3KUDFKy1v3LnynZgHyh","471759","7,86","2391645","NONE","True","https://p.scdn.co/mp3-preview/c03cd07e1b5fa544c6c688b7d05615e72e04576d","https://i.scdn.co/image/ab67616d0000b273ffe8360c68f55195f2c9f348","spotify:track:642H6Hgz86jiVLhOe9CU0C","https://open.spotify.com/track/642H6Hgz86jiVLhOe9CU0C"
"49","0f0ogtYwyMiQQ4YB4mRfdx","Somebody's Story","Solomun","spotify:artist:5wJK4kQAkVGjqM9x46KQOC","Compost Black Label #36","4U4a6SSnrd0l3c6XPhMIqL","spotify:album:4U4a6SSnrd0l3c6XPhMIqL","548640","9,14","17549557","NONE","True","https://p.scdn.co/mp3-preview/2bffcc4e47a377ee2917911795856929786263f7","https://i.scdn.co/image/ab67616d0000b273156d8562ade9ec1ec37f6140","spotify:track:0f0ogtYwyMiQQ4YB4mRfdx","https://open.spotify.com/track/0f0ogtYwyMiQQ4YB4mRfdx"
"50","476iNCuZzxV3AXQeRlF1qv","Swallow - Tale Of Us Remix","Monolink; Tale Of Us","spotify:artist:2I4hRNCYkPKJQlkoEZKjYx; spotify:artist:1UL813H5aj3e8ekE5RqWqc","Swallow (Tale Of Us Remix)","1xiUSlQJheFQiHm2elnKBc","spotify:album:1xiUSlQJheFQiHm2elnKBc","445151","7,42","20697772","NONE","True","https://p.scdn.co/mp3-preview/32bd79c65276bcd3954a00400c4ab2eed5170013","https://i.scdn.co/image/ab67616d0000b2731dcc6a8ac6e98702a336bb18","spotify:track:476iNCuZzxV3AXQeRlF1qv","https://open.spotify.com/track/476iNCuZzxV3AXQeRlF1qv"
"51","1G7mKQg4tFZ5TANwHMpJ4w","By Your Side","Adriatique","spotify:artist:02DWGcShQivFepRvGJ7xhB","Bodymovin","0Qz3CZMJYUHwtfxWfcQd9z","spotify:album:0Qz3CZMJYUHwtfxWfcQd9z","410621","6,84","752583","NONE","True","https://p.scdn.co/mp3-preview/a47c34f203cb440a71faac848079276c28378208","https://i.scdn.co/image/ab67616d0000b27388b216bdb8c09036f23f5625","spotify:track:1G7mKQg4tFZ5TANwHMpJ4w","https://open.spotify.com/track/1G7mKQg4tFZ5TANwHMpJ4w"
"52","4cTIFTmacy3vyi5A5F3YeD","Along Came Polly - Original Mix","Rebūke","spotify:artist:113reBz1jA6rVxbXl55mlj","Along Came Polly","3v1FqTQsxrZsupa0yO9lHo","spotify:album:3v1FqTQsxrZsupa0yO9lHo","389038","6,48","44170383","NONE","True","https://p.scdn.co/mp3-preview/878ef8cf5525100bc627dc255d9dd81af69058a7","https://i.scdn.co/image/ab67616d0000b273dece66722cc0fb2202a95cb8","spotify:track:4cTIFTmacy3vyi5A5F3YeD","https://open.spotify.com/track/4cTIFTmacy3vyi5A5F3YeD"
"53","6chMXNj2Q0q2SL6SRBpaJ4","La Pregunta - Argenis Brito Remix","Babasonicos","spotify:artist:2F9pvj94b52wGKs0OqiNi2","La Pregunta (Argenis Brito Remix)","0JQOYJR4oNRPcBkS9N99hS","spotify:album:0JQOYJR4oNRPcBkS9N99hS","357165","5,95","236996","NONE","True","https://p.scdn.co/mp3-preview/40701f9e04fec7994971f56a57119c06374a2c73","https://i.scdn.co/image/ab67616d0000b2732ea2a2631c6ae55eda34e76f","spotify:track:6chMXNj2Q0q2SL6SRBpaJ4","https://open.spotify.com/track/6chMXNj2Q0q2SL6SRBpaJ4"
"54","3M1r9ilL53PLcrLdIuyZ4J","Aria","Argy; Omnya","spotify:artist:1NaQOKgddaJipUtmptb7GI; spotify:artist:4zPg2ECAB9rHtMAx8faWfc","Aria","1Oi3PgQhL4WOKe1aoPCpqe","spotify:album:1Oi3PgQhL4WOKe1aoPCpqe","236065","3,93","134318342","NONE","True","https://p.scdn.co/mp3-preview/6d11881d4c6aa52cdd26a3601c19ea56eeec6a06","https://i.scdn.co/image/ab67616d0000b2739c80ffdc279b69278ce04d31","spotify:track:3M1r9ilL53PLcrLdIuyZ4J","https://open.spotify.com/track/3M1r9ilL53PLcrLdIuyZ4J"
"55","4b2rlKIqyLxpxoIaG7sZ5K","Save Me","Anyma; Cassian; Poppy Baskcomb","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:1ChtRJ3f4rbv4vtz87i6CD; spotify:artist:4STmXOXUF3UieHU46NWLVt","Genesys","7rCb8j8kaVvoKE44Dxf21y","spotify:album:7rCb8j8kaVvoKE44Dxf21y","189783","3,16","31779971","NONE","True","https://p.scdn.co/mp3-preview/858581c02ed746435af9aece8d44ed34472ab911","https://i.scdn.co/image/ab67616d0000b2732f952feea610a910c7daf561","spotify:track:4b2rlKIqyLxpxoIaG7sZ5K","https://open.spotify.com/track/4b2rlKIqyLxpxoIaG7sZ5K"
"56","2sa64slKTZ2QKhTSZwUIYq","Getting Started - Goom Gum Remix","KENSHO (ofc); Goom Gum","spotify:artist:5qqcETUQBL4JdcTs5pLzS2; spotify:artist:6D36JCiONtO40ykvT5RBec","Getting Started (Goom Gum Remix)","45k2l0dKNuY5hRhf6AkwJs","spotify:album:45k2l0dKNuY5hRhf6AkwJs","405442","6,76","306641","NONE","True","https://p.scdn.co/mp3-preview/c372260c24c2563be0386cde936fed7fcb5a57ac","https://i.scdn.co/image/ab67616d0000b27306f39572a2bf5acad8fac357","spotify:track:2sa64slKTZ2QKhTSZwUIYq","https://open.spotify.com/track/2sa64slKTZ2QKhTSZwUIYq"
"57","1h0fWqcyyc0VSAKAo1rdj0","Continuum","Bigfett","spotify:artist:7x68cYMeDnvneRvfFyEyae","Continuum","4scKHAC5XVI7dRFcnltVhE","spotify:album:4scKHAC5XVI7dRFcnltVhE","375503","6,26","107492","NONE","True","https://p.scdn.co/mp3-preview/58d916a04a553a221c43b798c1b2ec96c9a868d8","https://i.scdn.co/image/ab67616d0000b2737b0488a93284af8b22d34ff4","spotify:track:1h0fWqcyyc0VSAKAo1rdj0","https://open.spotify.com/track/1h0fWqcyyc0VSAKAo1rdj0"
"58","2g2Sy0FDOM6B5O8qcGeVnU","Samsara (with Sevdaliza)","Anyma; Sevdaliza","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:5MraexJKZDrQYzS98kNwie","Genesys","7rCb8j8kaVvoKE44Dxf21y","spotify:album:7rCb8j8kaVvoKE44Dxf21y","263225","4,39","16302337","NONE","True","https://p.scdn.co/mp3-preview/24d0cf8384b74f00b5df010d3aeb9fbb2db8ae81","https://i.scdn.co/image/ab67616d0000b2732f952feea610a910c7daf561","spotify:track:2g2Sy0FDOM6B5O8qcGeVnU","https://open.spotify.com/track/2g2Sy0FDOM6B5O8qcGeVnU"
"59","30sR2mBD6VIUk1w93XDMOL","My City's On Fire (Anyma & Cassian Remix)","Jimi Jules; Anyma; Cassian","spotify:artist:6RsLLSkSTcL4YrvgRcBTQd; spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:1ChtRJ3f4rbv4vtz87i6CD","My City's On Fire (Anyma & Cassian Remix)","7CrZ3IMVHng3uOXib7KFNU","spotify:album:7CrZ3IMVHng3uOXib7KFNU","199047","3,32","20942115","NONE","True","https://p.scdn.co/mp3-preview/15a932fc412c459e1a99d301604aeac1e124a1cf","https://i.scdn.co/image/ab67616d0000b273dc861be0cea6d59a326a7a51","spotify:track:30sR2mBD6VIUk1w93XDMOL","https://open.spotify.com/track/30sR2mBD6VIUk1w93XDMOL"
"60","4JOOUSb29WBiwpH47QUmif","Rock With Me","Will Clarke","spotify:artist:1OmOdgwIzub8DYPxQYbbbi","Rock with Me","34gHhZJ8XW3Q9o73E7FQMP","spotify:album:34gHhZJ8XW3Q9o73E7FQMP","205696","3,43","22364707","NONE","True","https://p.scdn.co/mp3-preview/c2ca1a8764e3efe0ff36e45884e74de0bb36406c","https://i.scdn.co/image/ab67616d0000b2731eee1f210356ac49883a6534","spotify:track:4JOOUSb29WBiwpH47QUmif","https://open.spotify.com/track/4JOOUSb29WBiwpH47QUmif"
"61","68Q6c22JNyLUlZYX4dE2tn","Heartbeat","Claptone; Nathan Nicholson","spotify:artist:4mncDFjVLUa3s025Tct3Ry; spotify:artist:4q8SjmBr5X7DUmVvrnNrsd","Charmer","0OOjsSNzKmfzo1j6Z82PNG","spotify:album:0OOjsSNzKmfzo1j6Z82PNG","329537","5,49","123158519","NONE","True","https://p.scdn.co/mp3-preview/b8d1bfca957ad55fc81c0b353ad083688138c886","https://i.scdn.co/image/ab67616d0000b273df3831a91bff179f086b5d69","spotify:track:68Q6c22JNyLUlZYX4dE2tn","https://open.spotify.com/track/68Q6c22JNyLUlZYX4dE2tn"
"62","2qPKDc1CMqAOLFhEd8kpZ8","Misery","Mariano Mellino; Paula OS","spotify:artist:3ikEi08G1s0jiIxBC9a9GE; spotify:artist:117lqPm8EvEeZq1B33I6Nl","Misery","79soMgFe8UfLMZCMrHsmQx","spotify:album:79soMgFe8UfLMZCMrHsmQx","467107","7,79","1049047","NONE","True","https://p.scdn.co/mp3-preview/fe41337857c8a35f8e2775185238d9a5980f6e57","https://i.scdn.co/image/ab67616d0000b27343f989598416f360e2ce3d85","spotify:track:2qPKDc1CMqAOLFhEd8kpZ8","https://open.spotify.com/track/2qPKDc1CMqAOLFhEd8kpZ8"
"63","1eH80mQvjyAX1Oi8pbKWy8","A Rush Morning","Mariano Mellino; Interaxxis","spotify:artist:3ikEi08G1s0jiIxBC9a9GE; spotify:artist:2zl4iyBXfZ3XT1imqFX83D","A Rush Morning","1INOeXa8Oy2hUGbW7Fd5Qy","spotify:album:1INOeXa8Oy2hUGbW7Fd5Qy","507541","8,46","4678499","NONE","True","https://p.scdn.co/mp3-preview/5c7bb57437669413d707161db247ebbd2ea50024","https://i.scdn.co/image/ab67616d0000b273da48b2d25e80553724747ca1","spotify:track:1eH80mQvjyAX1Oi8pbKWy8","https://open.spotify.com/track/1eH80mQvjyAX1Oi8pbKWy8"
"64","0yuJtvXsapVOQfNDYxQ5mw","Singularity","Stephan Bodzin","spotify:artist:2nq2BeSbzExGAv3Y4HgUf7","Powers of Ten","5zj0qH4lKPQOotmWkE3ECb","spotify:album:5zj0qH4lKPQOotmWkE3ECb","421306","7,02","27254864","NONE","True","https://p.scdn.co/mp3-preview/faabe2c0d6ba9d55ef0f437bd5f7781409417621","https://i.scdn.co/image/ab67616d0000b273faab5a4042d8bd545447a127","spotify:track:0yuJtvXsapVOQfNDYxQ5mw","https://open.spotify.com/track/0yuJtvXsapVOQfNDYxQ5mw"
"65","1Ou1g6tCGdwp2SFnNyfZXw","Atlas - Adriatique Remix","Marc Romboy; Stephan Bodzin; Adriatique","spotify:artist:623ecFS6T9xsx9Rb98eii5; spotify:artist:2nq2BeSbzExGAv3Y4HgUf7; spotify:artist:02DWGcShQivFepRvGJ7xhB","Atlas (Remixes)","2UlxGTSIM484mcJef3iYEc","spotify:album:2UlxGTSIM484mcJef3iYEc","377738","6,3","15928475","NONE","True","https://p.scdn.co/mp3-preview/852f930a7028eed234e29ff035a9c8f42a5f5449","https://i.scdn.co/image/ab67616d0000b2730dc574d9e17d6c617d12cfd7","spotify:track:1Ou1g6tCGdwp2SFnNyfZXw","https://open.spotify.com/track/1Ou1g6tCGdwp2SFnNyfZXw"
"66","5R4hprpCcdgKz1DsPoh9p2","Risky Business - Mathame Remix","ZHU; Mathame","spotify:artist:28j8lBWDdDSHSSt5oPlsX2; spotify:artist:6QSwQEz8CDMg8Rqk8dEkxS","Risky Business (Mathame Remix)","3v2IZf8spZ2UM79vM6WTog","spotify:album:3v2IZf8spZ2UM79vM6WTog","410078","6,83","1080883","NONE","True","https://p.scdn.co/mp3-preview/44e6854687e49ebd3e65a0ffaf8f7c5fb5abe844","https://i.scdn.co/image/ab67616d0000b27387ce5b1b8b8b4cf6ef3b4c2a","spotify:track:5R4hprpCcdgKz1DsPoh9p2","https://open.spotify.com/track/5R4hprpCcdgKz1DsPoh9p2"
"67","1STNPKxOyeRVf3TcYrMVdb","Ishaia","Mathame","spotify:artist:6QSwQEz8CDMg8Rqk8dEkxS","Evangea","1mkOupsNdfLoIcPgzueTnK","spotify:album:1mkOupsNdfLoIcPgzueTnK","577846","9,63","199771","NONE","True","https://p.scdn.co/mp3-preview/1fd514564cdb7f70ded55fa7a62bafd0cc823e7d","https://i.scdn.co/image/ab67616d0000b27324563c73f44c2038e3424f98","spotify:track:1STNPKxOyeRVf3TcYrMVdb","https://open.spotify.com/track/1STNPKxOyeRVf3TcYrMVdb"
"68","4PDytEc66lIPA8SYiJthlJ","Many Times","CamelPhat; Mathame; Frýnn","spotify:artist:240wlM8vDrf6S4zCyzGj2W; spotify:artist:6QSwQEz8CDMg8Rqk8dEkxS; spotify:artist:7qKTe67KmBqhVbkCwrO3Av","Spiritual Milk","4sonMTh4GV9Y1rvJTfdZ8R","spotify:album:4sonMTh4GV9Y1rvJTfdZ8R","259587","4,33","9631610","NONE","True","https://p.scdn.co/mp3-preview/a08704a7eecb4c7fa2b21d74cba83f950f056ee5","https://i.scdn.co/image/ab67616d0000b273f394b25e96378e471490ca0b","spotify:track:4PDytEc66lIPA8SYiJthlJ","https://open.spotify.com/track/4PDytEc66lIPA8SYiJthlJ"
"69","3VdiRZd2bCYIRunjaNV1qi","Amen","Mathame","spotify:artist:6QSwQEz8CDMg8Rqk8dEkxS","Evangea","1mkOupsNdfLoIcPgzueTnK","spotify:album:1mkOupsNdfLoIcPgzueTnK","380952","6,35","198659","NONE","True","https://p.scdn.co/mp3-preview/37f186e3564d32e9b18b622a2af012902288c509","https://i.scdn.co/image/ab67616d0000b27324563c73f44c2038e3424f98","spotify:track:3VdiRZd2bCYIRunjaNV1qi","https://open.spotify.com/track/3VdiRZd2bCYIRunjaNV1qi"
"70","4i6NI3s7F13yGmPOglL1Id","Hope - Spiritual Milk Edit","CamelPhat; Max Milner","spotify:artist:240wlM8vDrf6S4zCyzGj2W; spotify:artist:0WFFfBGhY0aC6MQiQ1UQi8","Spiritual Milk","4sonMTh4GV9Y1rvJTfdZ8R","spotify:album:4sonMTh4GV9Y1rvJTfdZ8R","350174","5,84","1532410","NONE","True","https://p.scdn.co/mp3-preview/e1a35dbb1c2eedef67c7e317a6167ef6326dc2c4","https://i.scdn.co/image/ab67616d0000b273f394b25e96378e471490ca0b","spotify:track:4i6NI3s7F13yGmPOglL1Id","https://open.spotify.com/track/4i6NI3s7F13yGmPOglL1Id"
"71","22Yqs867aa6y91AHOcJaW7","Aran","Cassian","spotify:artist:1ChtRJ3f4rbv4vtz87i6CD","Realm Of Consciousness Pt. VI","4ufQcFRJtuzNHDx2Kpjax7","spotify:album:4ufQcFRJtuzNHDx2Kpjax7","342626","5,71","5522280","NONE","True","https://p.scdn.co/mp3-preview/4589fdd2ae49f2cc9e9c0b4ccaf0ddf1587fd37e","https://i.scdn.co/image/ab67616d0000b27368ac9eed2e46bab1887137a2","spotify:track:22Yqs867aa6y91AHOcJaW7","https://open.spotify.com/track/22Yqs867aa6y91AHOcJaW7"
"72","5iqHE9gReu2flL9SkN6Cwm","A World Beyond","Massano","spotify:artist:6htWLP8aiuf19FYMA4VQAZ","Realm Of Consciousness Pt. VI","4ufQcFRJtuzNHDx2Kpjax7","spotify:album:4ufQcFRJtuzNHDx2Kpjax7","349066","5,82","1737271","NONE","True","https://p.scdn.co/mp3-preview/3b900569b6225f7f18b716b1a4701abd4830aa02","https://i.scdn.co/image/ab67616d0000b27368ac9eed2e46bab1887137a2","spotify:track:5iqHE9gReu2flL9SkN6Cwm","https://open.spotify.com/track/5iqHE9gReu2flL9SkN6Cwm"
"73","5ho09ZAulykFu0SOw0IFjn","Desert Sun","CamelPhat; Innellea","spotify:artist:240wlM8vDrf6S4zCyzGj2W; spotify:artist:71rqI5HtraA3qXBwatyG6e","Realm Of Consciousness Pt. VI","4ufQcFRJtuzNHDx2Kpjax7","spotify:album:4ufQcFRJtuzNHDx2Kpjax7","317546","5,29","3238083","NONE","True","https://p.scdn.co/mp3-preview/16a7ee22623252fd7346b619afe9dc2353df8336","https://i.scdn.co/image/ab67616d0000b27368ac9eed2e46bab1887137a2","spotify:track:5ho09ZAulykFu0SOw0IFjn","https://open.spotify.com/track/5ho09ZAulykFu0SOw0IFjn"
"74","3NWRapFZSlpHXO38LW21rw","La leçon particulière","Lavern; Francis Lai","spotify:artist:03y4yOxhLk6MDJ1bV424uO; spotify:artist:0Lf3tvw0Rzwr38KDrShstn","La leçon particulière","0ZcIjW5V4jfAEAP2mcIJ5r","spotify:album:0ZcIjW5V4jfAEAP2mcIJ5r","154285","2,57","49788320","NONE","True","https://p.scdn.co/mp3-preview/bbd81fa7637111f68c36278e1b6989e8109c0952","https://i.scdn.co/image/ab67616d0000b27374b19c16057d91830979d43d","spotify:track:3NWRapFZSlpHXO38LW21rw","https://open.spotify.com/track/3NWRapFZSlpHXO38LW21rw"
"75","4pMUnltcUJs5tTqkrwuCYE","Shook Part 3","Nick Morgan","spotify:artist:29P8YF3232VxBXaU3vE4W8","Shook Pt. 3","4t1LC2icopXccVIOpSPKZ8","spotify:album:4t1LC2icopXccVIOpSPKZ8","422857","7,05","4556008","NONE","False","","https://i.scdn.co/image/ab67616d0000b27372ec5a41633eabee1df7752a","spotify:track:4pMUnltcUJs5tTqkrwuCYE","https://open.spotify.com/track/4pMUnltcUJs5tTqkrwuCYE"
"76","1K91K5vHvbMGQAJkLa8JbS","Sinner - Mathame Remix","Monolink; Mathame","spotify:artist:2I4hRNCYkPKJQlkoEZKjYx; spotify:artist:6QSwQEz8CDMg8Rqk8dEkxS","Sinner (Mathame Remix)","7A6WWNnHa69FVo3w1jCgP4","spotify:album:7A6WWNnHa69FVo3w1jCgP4","404077","6,73","2192769","NONE","True","https://p.scdn.co/mp3-preview/970036c5c2a2f92efc79861fb6186967448369e5","https://i.scdn.co/image/ab67616d0000b273e6f5ee6d2d08d6e5cf5459d8","spotify:track:1K91K5vHvbMGQAJkLa8JbS","https://open.spotify.com/track/1K91K5vHvbMGQAJkLa8JbS"
"77","7eLFbEviNFKMmiRFLXuN7B","Omnia","Anyma","spotify:artist:4iBwchw0U0GZv5RfVYSMxN","Sentient EP","53E9q0Gu0d3ROPgFKwSSNg","spotify:album:53E9q0Gu0d3ROPgFKwSSNg","286124","4,77","5056258","NONE","True","https://p.scdn.co/mp3-preview/38f95b513f884d0ffc4d969212f3f2f249d713ad","https://i.scdn.co/image/ab67616d0000b2735179cbc619240b8a5a943912","spotify:track:7eLFbEviNFKMmiRFLXuN7B","https://open.spotify.com/track/7eLFbEviNFKMmiRFLXuN7B"
"78","04U5eAyK9aRbmmJV3kaAVx","Magic Order","Argy","spotify:artist:1NaQOKgddaJipUtmptb7GI","Tataki","2TIki9mmFhTGkyJM0Svses","spotify:album:2TIki9mmFhTGkyJM0Svses","321147","5,35","7169895","NONE","True","https://p.scdn.co/mp3-preview/b29818a9074f9fc31ba5ee596d536bcf8e2953fa","https://i.scdn.co/image/ab67616d0000b273f944bc36d66ea1ed872b2e60","spotify:track:04U5eAyK9aRbmmJV3kaAVx","https://open.spotify.com/track/04U5eAyK9aRbmmJV3kaAVx"
"79","1HmeANWuuCP6ldvGgKwTLi","Hungover (with Camden Cox)","John Summit; Mathame; Camden Cox","spotify:artist:7kNqXtgeIwFtelmRjWv205; spotify:artist:6QSwQEz8CDMg8Rqk8dEkxS; spotify:artist:5mNpMP01Co4vXZ3U0fWP3C","Hungover (with Camden Cox)","0zmoJBEhLPoiKBzXMeFjAm","spotify:album:0zmoJBEhLPoiKBzXMeFjAm","220588","3,68","9897457","NONE","True","https://p.scdn.co/mp3-preview/c5d05160913d30304fda5370cac4d12a11f5751f","https://i.scdn.co/image/ab67616d0000b273ce5e4af455d4273f46237912","spotify:track:1HmeANWuuCP6ldvGgKwTLi","https://open.spotify.com/track/1HmeANWuuCP6ldvGgKwTLi"
"80","13dzpIlhBBeZrR0LOFpfUw","Cybernova","Massano","spotify:artist:6htWLP8aiuf19FYMA4VQAZ","Shut Down","4Kiw2ugFK4kfgfsPgGjJ32","spotify:album:4Kiw2ugFK4kfgfsPgGjJ32","245414","4,09","2497567","NONE","True","https://p.scdn.co/mp3-preview/1e55f686b1aadff97735e49dfcc37fb439f65992","https://i.scdn.co/image/ab67616d0000b273e9bfc37074b0bcfd5fcb5ff6","spotify:track:13dzpIlhBBeZrR0LOFpfUw","https://open.spotify.com/track/13dzpIlhBBeZrR0LOFpfUw"
"81","523wSycZHBw4R3qjCZl9qM","Shut Down","Massano","spotify:artist:6htWLP8aiuf19FYMA4VQAZ","Shut Down","4Kiw2ugFK4kfgfsPgGjJ32","spotify:album:4Kiw2ugFK4kfgfsPgGjJ32","231201","3,85","6610241","NONE","True","https://p.scdn.co/mp3-preview/8394da15451a5e35a16e57a626c50fb18a5ae5e5","https://i.scdn.co/image/ab67616d0000b273e9bfc37074b0bcfd5fcb5ff6","spotify:track:523wSycZHBw4R3qjCZl9qM","https://open.spotify.com/track/523wSycZHBw4R3qjCZl9qM"
"82","2ex7NzlDpZ7uIqVd6sQIX4","The Feeling","Massano","spotify:artist:6htWLP8aiuf19FYMA4VQAZ","The Feeling","6pEhtURKta65mrPTSKBn7e","spotify:album:6pEhtURKta65mrPTSKBn7e","512000","8,53","19423512","NONE","True","https://p.scdn.co/mp3-preview/abc04f793b86acc8fa777df70bf482162c5eb33c","https://i.scdn.co/image/ab67616d0000b273507ff9c075f60777e93e4ccf","spotify:track:2ex7NzlDpZ7uIqVd6sQIX4","https://open.spotify.com/track/2ex7NzlDpZ7uIqVd6sQIX4"
"83","2sQLabj3BSALTq2FmTrDXC","Ghosts Again - Massano Remix","Depeche Mode; Massano","spotify:artist:762310PdDnwsDxAQxzQkfX; spotify:artist:6htWLP8aiuf19FYMA4VQAZ","Ghosts Again (Remixes)","24fKIcwvP22B7F4q96jL12","spotify:album:24fKIcwvP22B7F4q96jL12","402302","6,71","5822008","NONE","True","https://p.scdn.co/mp3-preview/7072105864cbd99c71d15f39632d77b38390e43c","https://i.scdn.co/image/ab67616d0000b2732bb7a53efa961f0dd75b534d","spotify:track:2sQLabj3BSALTq2FmTrDXC","https://open.spotify.com/track/2sQLabj3BSALTq2FmTrDXC"
"84","2ts4aOzrLbo8VmVIV6yz18","Breathe (feat. Jem Cooke) - Dark Matter Edit","CamelPhat; Cristoph; Jem Cooke","spotify:artist:240wlM8vDrf6S4zCyzGj2W; spotify:artist:532SqCIYmJyXEdEiCJLgYG; spotify:artist:0AkL5tzM3UsDlWak9E0OwH","Dark Matter","6MMe5dAtwWrV0ldIPdctgN","spotify:album:6MMe5dAtwWrV0ldIPdctgN","375100","6,25","3380827","NONE","True","https://p.scdn.co/mp3-preview/da007fe8b185545b6d3a34e18112ca5ba9a7f469","https://i.scdn.co/image/ab67616d0000b2733915bf50b2c79600833770b0","spotify:track:2ts4aOzrLbo8VmVIV6yz18","https://open.spotify.com/track/2ts4aOzrLbo8VmVIV6yz18"
"85","3XgtRplaKaBn8lxBCAhfwI","Welcome To The Opera (with Grimes)","Anyma; Grimes","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:053q0ukIDRgzwTr4vNSwab","Welcome To The Opera (with Grimes)","5T23uxAysoGW9w9blVWTi5","spotify:album:5T23uxAysoGW9w9blVWTi5","245280","4,09","23237481","NONE","True","https://p.scdn.co/mp3-preview/f62fce89fd84701e2a0f0a6cf543123a49d639ed","https://i.scdn.co/image/ab67616d0000b2731469b69c81f0cfdad45c6a7a","spotify:track:3XgtRplaKaBn8lxBCAhfwI","https://open.spotify.com/track/3XgtRplaKaBn8lxBCAhfwI"
"86","2XmN4sUQdDwnAwCqTpScMw","Angel 1","Anyma; Innellea","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:71rqI5HtraA3qXBwatyG6e","Genesys","7rCb8j8kaVvoKE44Dxf21y","spotify:album:7rCb8j8kaVvoKE44Dxf21y","346587","5,78","8353550","NONE","True","https://p.scdn.co/mp3-preview/531a5678833f5582c2a73c8f8d8729b8baed5709","https://i.scdn.co/image/ab67616d0000b2732f952feea610a910c7daf561","spotify:track:2XmN4sUQdDwnAwCqTpScMw","https://open.spotify.com/track/2XmN4sUQdDwnAwCqTpScMw"
"87","2YGevPVeTbIXc3brjVlmwi","The Sign (feat. Anyma) - Spiritual Milk Edit","CamelPhat; Anyma","spotify:artist:240wlM8vDrf6S4zCyzGj2W; spotify:artist:4iBwchw0U0GZv5RfVYSMxN","The Sign (feat. Anyma) [Spiritual Milk Edit]","3A31scFKmo88frGQIfA1JE","spotify:album:3A31scFKmo88frGQIfA1JE","324790","5,41","3749233","NONE","True","https://p.scdn.co/mp3-preview/968d219213c28c8884202fa807272e8982a1c925","https://i.scdn.co/image/ab67616d0000b27359b1413652f4f3ce1f9a2675","spotify:track:2YGevPVeTbIXc3brjVlmwi","https://open.spotify.com/track/2YGevPVeTbIXc3brjVlmwi"
